"Payment_Type","Payment_Installments","Payment_id"
"credit_card",1,60475
"credit_card",2,60476
"credit_card",1,60477
"boleto",1,60478
"credit_card",10,60479
"boleto",1,60480
"boleto",1,60481
"boleto",1,60482
"credit_card",1,60483
"credit_card",6,60484
"credit_card",1,60485
"credit_card",10,60486
"credit_card",4,60487
"credit_card",2,60488
"credit_card",8,60489
"credit_card",1,60490
"boleto",1,60491
"credit_card",5,60492
"credit_card",4,60493
"credit_card",8,60494
"debit_card",1,60495
"credit_card",10,60496
"boleto",1,60497
"credit_card",10,60498
"boleto",1,60499
"credit_card",4,60500
"credit_card",3,60501
"boleto",1,60502
"credit_card",1,60503
"credit_card",1,60504
"credit_card",1,60505
"credit_card",6,60506
"credit_card",1,60507
"credit_card",3,60508
"credit_card",5,60509
"credit_card",2,60510
"credit_card",2,60511
"boleto",1,60512
"boleto",1,60513
"credit_card",8,60514
"boleto",1,60515
"credit_card",3,60516
"credit_card",1,60517
"credit_card",1,60518
"credit_card",1,60519
"credit_card",2,60520
"boleto",1,60521
"boleto",1,60522
"credit_card",1,60523
"credit_card",10,60524
"boleto",1,60525
"credit_card",8,60526
"boleto",1,60527
"boleto",1,60528
"credit_card",5,60529
"credit_card",1,60530
"credit_card",1,60531
"credit_card",3,60532
"credit_card",8,60533
"credit_card",2,60534
"credit_card",1,60535
"boleto",1,60536
"credit_card",1,60537
"boleto",1,60538
"boleto",1,60539
"credit_card",5,60540
"boleto",1,60541
"credit_card",10,60542
"boleto",1,60543
"credit_card",5,60544
"credit_card",10,60545
"credit_card",1,60546
"credit_card",1,60547
"credit_card",8,60548
"credit_card",1,60549
"credit_card",7,60550
"credit_card",3,60551
"credit_card",1,60552
"credit_card",1,60553
"credit_card",3,60554
"boleto",1,60555
"credit_card",8,60556
"credit_card",8,60557
"boleto",1,60558
"credit_card",1,60559
"credit_card",3,60560
"credit_card",1,60561
"credit_card",2,60562
"credit_card",2,60563
"boleto",1,60564
"credit_card",1,60565
"debit_card",1,60566
"credit_card",1,60567
"credit_card",1,60568
"credit_card",4,60569
"credit_card",2,60570
"credit_card",7,60571
"credit_card",2,60572
"credit_card",2,60573
"credit_card",3,60574
"credit_card",1,60575
"credit_card",5,60576
"credit_card",3,60577
"credit_card",2,60578
"credit_card",4,60579
"credit_card",3,60580
"credit_card",7,60581
"boleto",1,60582
"credit_card",4,60583
"credit_card",2,60584
"credit_card",4,60585
"credit_card",10,60586
"credit_card",1,60587
"credit_card",6,60588
"credit_card",1,60589
"credit_card",4,60590
"credit_card",8,60591
"credit_card",4,60592
"credit_card",2,60593
"credit_card",2,60594
"boleto",1,60595
"credit_card",8,60596
"boleto",1,60597
"credit_card",1,60598
"credit_card",3,60599
"boleto",1,60600
"credit_card",5,60601
"credit_card",10,60602
"boleto",1,60603
"credit_card",2,60604
"credit_card",1,60605
"credit_card",5,60606
"boleto",1,60607
"boleto",1,60608
"credit_card",1,60609
"credit_card",1,60610
"credit_card",1,60611
"credit_card",2,60612
"credit_card",6,60613
"credit_card",2,60614
"credit_card",2,60615
"credit_card",1,60616
"credit_card",3,60617
"boleto",1,60618
"credit_card",6,60619
"credit_card",3,60620
"credit_card",1,60621
"credit_card",6,60622
"credit_card",3,60623
"boleto",1,60624
"credit_card",1,60625
"credit_card",3,60626
"credit_card",2,60627
"credit_card",1,60628
"boleto",1,60629
"boleto",1,60630
"boleto",1,60631
"credit_card",1,60632
"boleto",1,60633
"credit_card",8,60634
"credit_card",4,60635
"credit_card",1,60636
"credit_card",2,60637
"credit_card",5,60638
"credit_card",2,60639
"credit_card",2,60640
"credit_card",2,60641
"boleto",1,60642
"credit_card",1,60643
"credit_card",1,60644
"boleto",1,60645
"credit_card",10,60646
"credit_card",8,60647
"boleto",1,60648
"credit_card",4,60649
"credit_card",1,60650
"credit_card",1,60651
"credit_card",1,60652
"credit_card",6,60653
"credit_card",8,60654
"credit_card",2,60655
"credit_card",1,60656
"credit_card",10,60657
"debit_card",1,60658
"credit_card",4,60659
"credit_card",5,60660
"boleto",1,60661
"boleto",1,60662
"boleto",1,60663
"boleto",1,60664
"boleto",1,60665
"credit_card",2,60666
"credit_card",1,60667
"credit_card",3,60668
"credit_card",6,60669
"credit_card",3,60670
"credit_card",9,60671
"boleto",1,60672
"credit_card",1,60673
"boleto",1,60674
"credit_card",5,60675
"credit_card",1,60676
"credit_card",4,60677
"credit_card",6,60678
"credit_card",1,60679
"credit_card",5,60680
"credit_card",1,60681
"credit_card",10,60682
"credit_card",1,60683
"boleto",1,60684
"credit_card",6,60685
"credit_card",8,60686
"credit_card",2,60687
"credit_card",1,60688
"credit_card",3,60689
"credit_card",4,60690
"boleto",1,60691
"boleto",1,60692
"credit_card",1,60693
"credit_card",1,60694
"credit_card",10,60695
"credit_card",1,60696
"credit_card",10,60697
"credit_card",5,60698
"credit_card",4,60699
"credit_card",4,60700
"credit_card",5,60701
"boleto",1,60702
"credit_card",3,60703
"credit_card",10,60704
"credit_card",1,60705
"credit_card",6,60706
"boleto",1,60707
"credit_card",2,60708
"credit_card",1,60709
"credit_card",9,60710
"credit_card",2,60711
"credit_card",1,60712
"credit_card",1,60713
"credit_card",1,60714
"credit_card",1,60715
"credit_card",6,60716
"credit_card",1,60717
"boleto",1,60718
"credit_card",4,60719
"credit_card",5,60720
"boleto",1,60721
"credit_card",10,60722
"credit_card",3,60723
"credit_card",1,60724
"boleto",1,60725
"credit_card",1,60726
"credit_card",2,60727
"credit_card",5,60728
"credit_card",3,60729
"boleto",1,60730
"credit_card",1,60731
"credit_card",1,60732
"credit_card",1,60733
"credit_card",10,60734
"credit_card",8,60735
"credit_card",3,60736
"credit_card",1,60737
"boleto",1,60738
"credit_card",2,60739
"credit_card",1,60740
"credit_card",2,60741
"credit_card",2,60742
"credit_card",3,60743
"credit_card",4,60744
"credit_card",3,60745
"credit_card",8,60746
"boleto",1,60747
"boleto",1,60748
"credit_card",1,60749
"credit_card",3,60750
"boleto",1,60751
"credit_card",4,60752
"credit_card",6,60753
"credit_card",4,60754
"boleto",1,60755
"credit_card",1,60756
"boleto",1,60757
"boleto",1,60758
"credit_card",1,60759
"credit_card",2,60760
"credit_card",12,60761
"boleto",1,60762
"credit_card",8,60763
"boleto",1,60764
"boleto",1,60765
"credit_card",2,60766
"credit_card",4,60767
"credit_card",1,60768
"credit_card",3,60769
"credit_card",3,60770
"credit_card",6,60771
"credit_card",3,60772
"credit_card",2,60773
"credit_card",4,60774
"credit_card",2,60775
"credit_card",5,60776
"boleto",1,60777
"credit_card",6,60778
"credit_card",2,60779
"credit_card",5,60780
"credit_card",3,60781
"credit_card",5,60782
"boleto",1,60783
"credit_card",2,60784
"boleto",1,60785
"credit_card",2,60786
"boleto",1,60787
"credit_card",1,60788
"boleto",1,60789
"credit_card",1,60790
"boleto",1,60791
"boleto",1,60792
"credit_card",4,60793
"boleto",1,60794
"credit_card",2,60795
"credit_card",1,60796
"credit_card",1,60797
"credit_card",3,60798
"credit_card",1,60799
"credit_card",6,60800
"credit_card",1,60801
"credit_card",3,60802
"credit_card",3,60803
"credit_card",3,60804
"credit_card",2,60805
"credit_card",10,60806
"boleto",1,60807
"credit_card",10,60808
"credit_card",3,60809
"credit_card",8,60810
"credit_card",3,60811
"boleto",1,60812
"credit_card",10,60813
"boleto",1,60814
"boleto",1,60815
"boleto",1,60816
"credit_card",9,60817
"credit_card",1,60818
"credit_card",10,60819
"credit_card",3,60820
"credit_card",2,60821
"credit_card",2,60822
"credit_card",2,60823
"credit_card",3,60824
"credit_card",2,60825
"credit_card",10,60826
"credit_card",1,60827
"credit_card",2,60828
"credit_card",5,60829
"credit_card",5,60830
"boleto",1,60831
"boleto",1,60832
"credit_card",3,60833
"credit_card",6,60834
"credit_card",1,60835
"debit_card",1,60836
"credit_card",3,60837
"credit_card",10,60838
"credit_card",1,60839
"credit_card",2,60840
"credit_card",2,60841
"credit_card",1,60842
"debit_card",1,60843
"credit_card",6,60844
"credit_card",1,60845
"credit_card",1,60846
"credit_card",4,60847
"boleto",1,60848
"credit_card",5,60849
"credit_card",7,60850
"credit_card",1,60851
"credit_card",1,60852
"credit_card",2,60853
"credit_card",1,60854
"credit_card",6,60855
"credit_card",6,60856
"credit_card",1,60857
"debit_card",1,60858
"boleto",1,60859
"credit_card",8,60860
"credit_card",1,60861
"credit_card",9,60862
"debit_card",1,60863
"credit_card",2,60864
"credit_card",6,60865
"credit_card",5,60866
"credit_card",3,60867
"credit_card",10,60868
"credit_card",3,60869
"credit_card",10,60870
"credit_card",3,60871
"credit_card",3,60872
"credit_card",1,60873
"credit_card",2,60874
"credit_card",3,60875
"credit_card",2,60876
"credit_card",2,60877
"boleto",1,60878
"credit_card",5,60879
"boleto",1,60880
"credit_card",6,60881
"credit_card",1,60882
"credit_card",1,60883
"credit_card",7,60884
"credit_card",2,60885
"debit_card",1,60886
"boleto",1,60887
"boleto",1,60888
"credit_card",2,60889
"boleto",1,60890
"credit_card",1,60891
"credit_card",5,60892
"credit_card",2,60893
"credit_card",4,60894
"boleto",1,60895
"boleto",1,60896
"boleto",1,60897
"boleto",1,60898
"boleto",1,60899
"boleto",1,60900
"credit_card",5,60901
"credit_card",1,60902
"credit_card",1,60903
"credit_card",3,60904
"credit_card",4,60905
"credit_card",10,60906
"credit_card",2,60907
"credit_card",3,60908
"debit_card",1,60909
"credit_card",2,60910
"credit_card",2,60911
"credit_card",2,60912
"credit_card",1,60913
"credit_card",2,60914
"boleto",1,60915
"credit_card",3,60916
"credit_card",5,60917
"credit_card",1,60918
"credit_card",2,60919
"boleto",1,60920
"credit_card",1,60921
"credit_card",3,60922
"credit_card",10,60923
"credit_card",1,60924
"credit_card",3,60925
"credit_card",7,60926
"credit_card",7,60927
"credit_card",8,60928
"credit_card",2,60929
"boleto",1,60930
"credit_card",1,60931
"credit_card",3,60932
"boleto",1,60933
"credit_card",3,60934
"credit_card",5,60935
"debit_card",1,60936
"boleto",1,60937
"credit_card",6,60938
"credit_card",5,60939
"boleto",1,60940
"credit_card",4,60941
"boleto",1,60942
"credit_card",2,60943
"credit_card",5,60944
"credit_card",3,60945
"credit_card",3,60946
"credit_card",1,60947
"credit_card",2,60948
"boleto",1,60949
"boleto",1,60950
"boleto",1,60951
"credit_card",9,60952
"boleto",1,60953
"credit_card",1,60954
"credit_card",1,60955
"credit_card",1,60956
"credit_card",5,60957
"credit_card",1,60958
"credit_card",2,60959
"credit_card",1,60960
"credit_card",8,60961
"credit_card",2,60962
"credit_card",2,60963
"credit_card",3,60964
"credit_card",2,60965
"credit_card",7,60966
"boleto",1,60967
"credit_card",4,60968
"credit_card",1,60969
"boleto",1,60970
"boleto",1,60971
"credit_card",4,60972
"credit_card",5,60973
"boleto",1,60974
"credit_card",9,60975
"credit_card",4,60976
"credit_card",1,60977
"credit_card",13,60978
"boleto",1,60979
"boleto",1,60980
"boleto",1,60981
"credit_card",1,60982
"credit_card",6,60983
"boleto",1,60984
"credit_card",2,60985
"boleto",1,60986
"boleto",1,60987
"credit_card",3,60988
"credit_card",2,60989
"boleto",1,60990
"credit_card",3,60991
"credit_card",2,60992
"credit_card",10,60993
"credit_card",1,60994
"boleto",1,60995
"boleto",1,60996
"credit_card",2,60997
"credit_card",2,60998
"credit_card",1,60999
"credit_card",1,61000
"credit_card",2,61001
"credit_card",1,61002
"boleto",1,61003
"credit_card",2,61004
"credit_card",2,61005
"credit_card",5,61006
"credit_card",1,61007
"credit_card",3,61008
"credit_card",1,61009
"credit_card",1,61010
"credit_card",1,61011
"boleto",1,61012
"credit_card",2,61013
"credit_card",8,61014
"boleto",1,61015
"credit_card",4,61016
"credit_card",3,61017
"credit_card",1,61018
"credit_card",1,61019
"credit_card",1,61020
"credit_card",7,61021
"credit_card",1,61022
"credit_card",1,61023
"credit_card",2,61024
"credit_card",2,61025
"credit_card",1,61026
"credit_card",3,61027
"credit_card",2,61028
"credit_card",1,61029
"credit_card",8,61030
"credit_card",1,61031
"credit_card",3,61032
"credit_card",1,61033
"credit_card",1,61034
"boleto",1,61035
"credit_card",2,61036
"credit_card",2,61037
"credit_card",8,61038
"boleto",1,61039
"credit_card",3,61040
"credit_card",1,61041
"credit_card",1,61042
"credit_card",1,61043
"credit_card",5,61044
"credit_card",1,61045
"credit_card",2,61046
"boleto",1,61047
"debit_card",1,61048
"credit_card",1,61049
"credit_card",6,61050
"credit_card",2,61051
"boleto",1,61052
"credit_card",2,61053
"boleto",1,61054
"credit_card",7,61055
"credit_card",1,61056
"credit_card",1,61057
"credit_card",7,61058
"credit_card",8,61059
"credit_card",7,61060
"boleto",1,61061
"credit_card",1,61062
"credit_card",5,61063
"credit_card",3,61064
"credit_card",10,61065
"credit_card",4,61066
"credit_card",2,61067
"credit_card",4,61068
"credit_card",1,61069
"credit_card",6,61070
"boleto",1,61071
"credit_card",7,61072
"boleto",1,61073
"debit_card",1,61074
"boleto",1,61075
"credit_card",10,61076
"credit_card",1,61077
"boleto",1,61078
"credit_card",1,61079
"boleto",1,61080
"debit_card",1,61081
"credit_card",1,61082
"credit_card",5,61083
"credit_card",6,61084
"credit_card",2,61085
"credit_card",4,61086
"credit_card",2,61087
"credit_card",2,61088
"boleto",1,61089
"credit_card",8,61090
"credit_card",10,61091
"debit_card",1,61092
"credit_card",7,61093
"credit_card",1,61094
"credit_card",2,61095
"credit_card",1,61096
"credit_card",5,61097
"credit_card",5,61098
"credit_card",6,61099
"credit_card",1,61100
"credit_card",2,61101
"credit_card",4,61102
"credit_card",5,61103
"credit_card",10,61104
"credit_card",1,61105
"credit_card",1,61106
"credit_card",3,61107
"boleto",1,61108
"credit_card",4,61109
"credit_card",3,61110
"credit_card",8,61111
"credit_card",3,61112
"credit_card",1,61113
"credit_card",1,61114
"credit_card",1,61115
"credit_card",5,61116
"boleto",1,61117
"credit_card",3,61118
"credit_card",10,61119
"boleto",1,61120
"boleto",1,61121
"credit_card",1,61122
"credit_card",1,61123
"credit_card",2,61124
"credit_card",4,61125
"credit_card",5,61126
"boleto",1,61127
"boleto",1,61128
"boleto",1,61129
"boleto",1,61130
"credit_card",7,61131
"credit_card",2,61132
"credit_card",3,61133
"credit_card",2,61134
"credit_card",1,61135
"credit_card",3,61136
"boleto",1,61137
"boleto",1,61138
"boleto",1,61139
"credit_card",1,61140
"credit_card",1,61141
"credit_card",10,61142
"credit_card",1,61143
"credit_card",1,61144
"boleto",1,61145
"credit_card",2,61146
"credit_card",1,61147
"credit_card",4,61148
"credit_card",1,61149
"credit_card",2,61150
"credit_card",1,61151
"credit_card",1,61152
"credit_card",1,61153
"credit_card",2,61154
"debit_card",1,61155
"boleto",1,61156
"credit_card",3,61157
"credit_card",2,61158
"credit_card",5,61159
"credit_card",1,61160
"credit_card",8,61161
"credit_card",10,61162
"boleto",1,61163
"credit_card",5,61164
"credit_card",5,61165
"credit_card",1,61166
"credit_card",4,61167
"credit_card",1,61168
"credit_card",1,61169
"credit_card",8,61170
"credit_card",2,61171
"credit_card",1,61172
"credit_card",1,61173
"boleto",1,61174
"credit_card",3,61175
"credit_card",7,61176
"credit_card",8,61177
"credit_card",4,61178
"credit_card",6,61179
"credit_card",1,61180
"boleto",1,61181
"boleto",1,61182
"boleto",1,61183
"boleto",1,61184
"boleto",1,61185
"boleto",1,61186
"credit_card",6,61187
"credit_card",5,61188
"debit_card",1,61189
"credit_card",5,61190
"credit_card",1,61191
"credit_card",5,61192
"credit_card",6,61193
"credit_card",3,61194
"credit_card",1,61195
"credit_card",1,61196
"boleto",1,61197
"boleto",1,61198
"credit_card",3,61199
"boleto",1,61200
"credit_card",1,61201
"credit_card",10,61202
"boleto",1,61203
"credit_card",1,61204
"boleto",1,61205
"credit_card",3,61206
"boleto",1,61207
"credit_card",2,61208
"credit_card",8,61209
"boleto",1,61210
"boleto",1,61211
"credit_card",2,61212
"credit_card",8,61213
"credit_card",1,61214
"credit_card",4,61215
"credit_card",7,61216
"credit_card",3,61217
"credit_card",2,61218
"credit_card",8,61219
"credit_card",2,61220
"credit_card",3,61221
"credit_card",1,61222
"credit_card",1,61223
"credit_card",5,61224
"boleto",1,61225
"credit_card",1,61226
"boleto",1,61227
"boleto",1,61228
"credit_card",1,61229
"credit_card",1,61230
"credit_card",3,61231
"credit_card",5,61232
"credit_card",1,61233
"credit_card",2,61234
"credit_card",10,61235
"credit_card",4,61236
"credit_card",1,61237
"credit_card",3,61238
"credit_card",3,61239
"boleto",1,61240
"credit_card",2,61241
"boleto",1,61242
"credit_card",5,61243
"credit_card",15,61244
"credit_card",5,61245
"credit_card",4,61246
"credit_card",10,61247
"credit_card",8,61248
"boleto",1,61249
"credit_card",5,61250
"credit_card",2,61251
"credit_card",6,61252
"credit_card",1,61253
"credit_card",8,61254
"credit_card",3,61255
"boleto",1,61256
"credit_card",2,61257
"credit_card",1,61258
"credit_card",2,61259
"credit_card",4,61260
"credit_card",6,61261
"credit_card",7,61262
"debit_card",1,61263
"credit_card",1,61264
"credit_card",3,61265
"credit_card",3,61266
"credit_card",3,61267
"credit_card",2,61268
"credit_card",6,61269
"credit_card",3,61270
"debit_card",1,61271
"credit_card",8,61272
"credit_card",2,61273
"boleto",1,61274
"credit_card",2,61275
"credit_card",2,61276
"boleto",1,61277
"credit_card",1,61278
"credit_card",1,61279
"credit_card",1,61280
"credit_card",1,61281
"credit_card",1,61282
"credit_card",5,61283
"boleto",1,61284
"credit_card",5,61285
"credit_card",9,61286
"credit_card",3,61287
"credit_card",3,61288
"credit_card",2,61289
"boleto",1,61290
"credit_card",10,61291
"credit_card",1,61292
"credit_card",1,61293
"credit_card",6,61294
"credit_card",2,61295
"credit_card",1,61296
"credit_card",1,61297
"credit_card",1,61298
"credit_card",10,61299
"credit_card",6,61300
"boleto",1,61301
"credit_card",1,61302
"credit_card",6,61303
"boleto",1,61304
"boleto",1,61305
"boleto",1,61306
"credit_card",4,61307
"boleto",1,61308
"boleto",1,61309
"boleto",1,61310
"boleto",1,61311
"credit_card",3,61312
"boleto",1,61313
"credit_card",2,61314
"boleto",1,61315
"credit_card",2,61316
"credit_card",8,61317
"credit_card",6,61318
"credit_card",1,61319
"credit_card",2,61320
"credit_card",2,61321
"credit_card",1,61322
"boleto",1,61323
"credit_card",1,61324
"credit_card",1,61325
"credit_card",10,61326
"credit_card",1,61327
"credit_card",2,61328
"credit_card",2,61329
"boleto",1,61330
"credit_card",1,61331
"boleto",1,61332
"credit_card",10,61333
"credit_card",2,61334
"credit_card",8,61335
"boleto",1,61336
"credit_card",1,61337
"debit_card",1,61338
"credit_card",8,61339
"credit_card",6,61340
"credit_card",5,61341
"credit_card",1,61342
"boleto",1,61343
"credit_card",1,61344
"credit_card",1,61345
"boleto",1,61346
"credit_card",10,61347
"credit_card",1,61348
"credit_card",4,61349
"credit_card",1,61350
"boleto",1,61351
"credit_card",8,61352
"credit_card",3,61353
"boleto",1,61354
"credit_card",6,61355
"credit_card",1,61356
"boleto",1,61357
"credit_card",5,61358
"credit_card",1,61359
"boleto",1,61360
"credit_card",1,61361
"credit_card",1,61362
"boleto",1,61363
"credit_card",3,61364
"credit_card",1,61365
"credit_card",6,61366
"credit_card",2,61367
"credit_card",3,61368
"boleto",1,61369
"credit_card",1,61370
"credit_card",1,61371
"credit_card",5,61372
"credit_card",7,61373
"credit_card",5,61374
"debit_card",1,61375
"credit_card",1,61376
"credit_card",3,61377
"boleto",1,61378
"boleto",1,61379
"credit_card",1,61380
"credit_card",3,61381
"credit_card",6,61382
"credit_card",1,61383
"credit_card",3,61384
"boleto",1,61385
"boleto",1,61386
"boleto",1,61387
"boleto",1,61388
"boleto",1,61389
"credit_card",2,61390
"credit_card",2,61391
"credit_card",10,61392
"credit_card",2,61393
"credit_card",2,61394
"credit_card",2,61395
"credit_card",1,61396
"credit_card",6,61397
"credit_card",2,61398
"credit_card",3,61399
"debit_card",1,61400
"credit_card",4,61401
"boleto",1,61402
"credit_card",1,61403
"boleto",1,61404
"credit_card",7,61405
"credit_card",5,61406
"credit_card",1,61407
"credit_card",4,61408
"boleto",1,61409
"credit_card",2,61410
"credit_card",10,61411
"credit_card",10,61412
"credit_card",4,61413
"credit_card",6,61414
"credit_card",5,61415
"credit_card",2,61416
"credit_card",4,61417
"boleto",1,61418
"credit_card",1,61419
"credit_card",7,61420
"boleto",1,61421
"credit_card",2,61422
"credit_card",8,61423
"credit_card",1,61424
"credit_card",1,61425
"credit_card",3,61426
"credit_card",9,61427
"credit_card",4,61428
"credit_card",1,61429
"credit_card",6,61430
"credit_card",1,61431
"credit_card",6,61432
"credit_card",4,61433
"credit_card",2,61434
"credit_card",2,61435
"credit_card",1,61436
"credit_card",3,61437
"credit_card",4,61438
"credit_card",1,61439
"credit_card",1,61440
"credit_card",1,61441
"credit_card",2,61442
"credit_card",1,61443
"boleto",1,61444
"boleto",1,61445
"boleto",1,61446
"credit_card",1,61447
"credit_card",10,61448
"credit_card",1,61449
"credit_card",2,61450
"credit_card",1,61451
"credit_card",1,61452
"credit_card",6,61453
"credit_card",10,61454
"credit_card",1,61455
"credit_card",1,61456
"credit_card",10,61457
"credit_card",6,61458
"credit_card",6,61459
"credit_card",4,61460
"credit_card",3,61461
"credit_card",1,61462
"credit_card",1,61463
"credit_card",2,61464
"boleto",1,61465
"credit_card",1,61466
"boleto",1,61467
"credit_card",2,61468
"credit_card",4,61469
"boleto",1,61470
"credit_card",8,61471
"credit_card",8,61472
"credit_card",8,61473
"credit_card",1,61474
"credit_card",1,61475
"credit_card",3,61476
"credit_card",1,61477
"credit_card",5,61478
"credit_card",1,61479
"credit_card",8,61480
"credit_card",6,61481
"credit_card",1,61482
"credit_card",2,61483
"boleto",1,61484
"credit_card",1,61485
"credit_card",4,61486
"credit_card",10,61487
"credit_card",1,61488
"credit_card",3,61489
"boleto",1,61490
"credit_card",1,61491
"credit_card",8,61492
"credit_card",2,61493
"boleto",1,61494
"credit_card",1,61495
"boleto",1,61496
"credit_card",3,61497
"credit_card",1,61498
"debit_card",1,61499
"boleto",1,61500
"boleto",1,61501
"credit_card",7,61502
"boleto",1,61503
"debit_card",1,61504
"credit_card",6,61505
"credit_card",2,61506
"credit_card",2,61507
"credit_card",1,61508
"boleto",1,61509
"credit_card",6,61510
"credit_card",3,61511
"credit_card",1,61512
"credit_card",7,61513
"credit_card",3,61514
"credit_card",1,61515
"credit_card",10,61516
"boleto",1,61517
"credit_card",3,61518
"credit_card",2,61519
"boleto",1,61520
"credit_card",2,61521
"boleto",1,61522
"credit_card",1,61523
"credit_card",8,61524
"credit_card",3,61525
"credit_card",4,61526
"boleto",1,61527
"credit_card",10,61528
"credit_card",1,61529
"credit_card",6,61530
"credit_card",2,61531
"credit_card",1,61532
"credit_card",1,61533
"credit_card",3,61534
"credit_card",1,61535
"credit_card",3,61536
"credit_card",1,61537
"credit_card",5,61538
"boleto",1,61539
"credit_card",1,61540
"credit_card",6,61541
"boleto",1,61542
"boleto",1,61543
"credit_card",2,61544
"credit_card",8,61545
"credit_card",2,61546
"boleto",1,61547
"credit_card",1,61548
"boleto",1,61549
"credit_card",1,61550
"credit_card",1,61551
"credit_card",4,61552
"boleto",1,61553
"credit_card",1,61554
"credit_card",1,61555
"boleto",1,61556
"credit_card",8,61557
"boleto",1,61558
"credit_card",2,61559
"boleto",1,61560
"boleto",1,61561
"boleto",1,61562
"credit_card",1,61563
"boleto",1,61564
"credit_card",5,61565
"credit_card",1,61566
"credit_card",8,61567
"credit_card",1,61568
"credit_card",7,61569
"boleto",1,61570
"credit_card",1,61571
"credit_card",1,61572
"credit_card",2,61573
"credit_card",8,61574
"credit_card",3,61575
"credit_card",1,61576
"credit_card",1,61577
"credit_card",3,61578
"credit_card",3,61579
"boleto",1,61580
"credit_card",10,61581
"boleto",1,61582
"credit_card",4,61583
"credit_card",14,61584
"credit_card",1,61585
"credit_card",1,61586
"credit_card",1,61587
"credit_card",1,61588
"credit_card",8,61589
"credit_card",1,61590
"boleto",1,61591
"credit_card",2,61592
"debit_card",1,61593
"credit_card",1,61594
"credit_card",1,61595
"boleto",1,61596
"boleto",1,61597
"credit_card",8,61598
"credit_card",3,61599
"credit_card",1,61600
"credit_card",8,61601
"credit_card",2,61602
"credit_card",1,61603
"boleto",1,61604
"credit_card",8,61605
"credit_card",5,61606
"boleto",1,61607
"credit_card",4,61608
"credit_card",5,61609
"credit_card",10,61610
"credit_card",5,61611
"credit_card",6,61612
"credit_card",3,61613
"credit_card",2,61614
"credit_card",3,61615
"credit_card",4,61616
"credit_card",3,61617
"boleto",1,61618
"credit_card",2,61619
"credit_card",1,61620
"credit_card",2,61621
"credit_card",8,61622
"credit_card",2,61623
"credit_card",10,61624
"boleto",1,61625
"credit_card",1,61626
"boleto",1,61627
"credit_card",8,61628
"credit_card",3,61629
"credit_card",4,61630
"credit_card",7,61631
"boleto",1,61632
"credit_card",2,61633
"boleto",1,61634
"credit_card",5,61635
"credit_card",2,61636
"credit_card",1,61637
"credit_card",4,61638
"credit_card",4,61639
"boleto",1,61640
"credit_card",4,61641
"boleto",1,61642
"boleto",1,61643
"credit_card",1,61644
"credit_card",1,61645
"credit_card",1,61646
"credit_card",1,61647
"credit_card",10,61648
"credit_card",5,61649
"credit_card",2,61650
"boleto",1,61651
"boleto",1,61652
"credit_card",1,61653
"credit_card",4,61654
"credit_card",2,61655
"credit_card",2,61656
"credit_card",8,61657
"credit_card",4,61658
"credit_card",4,61659
"credit_card",2,61660
"credit_card",1,61661
"credit_card",1,61662
"credit_card",1,61663
"credit_card",4,61664
"credit_card",10,61665
"credit_card",3,61666
"credit_card",1,61667
"credit_card",3,61668
"boleto",1,61669
"credit_card",1,61670
"credit_card",4,61671
"credit_card",10,61672
"credit_card",1,61673
"credit_card",5,61674
"credit_card",8,61675
"credit_card",1,61676
"credit_card",10,61677
"credit_card",10,61678
"credit_card",8,61679
"boleto",1,61680
"credit_card",1,61681
"boleto",1,61682
"credit_card",1,61683
"credit_card",2,61684
"credit_card",2,61685
"credit_card",3,61686
"credit_card",1,61687
"credit_card",1,61688
"credit_card",1,61689
"credit_card",2,61690
"credit_card",1,61691
"boleto",1,61692
"credit_card",2,61693
"boleto",1,61694
"boleto",1,61695
"credit_card",1,61696
"credit_card",1,61697
"credit_card",1,61698
"credit_card",1,61699
"credit_card",6,61700
"credit_card",1,61701
"boleto",1,61702
"credit_card",1,61703
"credit_card",1,61704
"credit_card",10,61705
"credit_card",1,61706
"credit_card",6,61707
"credit_card",2,61708
"boleto",1,61709
"credit_card",1,61710
"credit_card",2,61711
"credit_card",9,61712
"credit_card",1,61713
"debit_card",1,61714
"credit_card",5,61715
"credit_card",3,61716
"credit_card",8,61717
"credit_card",7,61718
"credit_card",2,61719
"boleto",1,61720
"credit_card",4,61721
"debit_card",1,61722
"credit_card",5,61723
"credit_card",3,61724
"credit_card",3,61725
"boleto",1,61726
"credit_card",10,61727
"credit_card",2,61728
"credit_card",2,61729
"credit_card",5,61730
"credit_card",1,61731
"credit_card",4,61732
"boleto",1,61733
"credit_card",1,61734
"credit_card",8,61735
"boleto",1,61736
"credit_card",4,61737
"credit_card",1,61738
"boleto",1,61739
"credit_card",1,61740
"credit_card",2,61741
"boleto",1,61742
"boleto",1,61743
"credit_card",4,61744
"credit_card",4,61745
"credit_card",2,61746
"credit_card",7,61747
"credit_card",3,61748
"credit_card",1,61749
"credit_card",8,61750
"credit_card",3,61751
"credit_card",8,61752
"credit_card",9,61753
"boleto",1,61754
"boleto",1,61755
"boleto",1,61756
"credit_card",1,61757
"boleto",1,61758
"boleto",1,61759
"credit_card",10,61760
"credit_card",1,61761
"boleto",1,61762
"credit_card",4,61763
"boleto",1,61764
"credit_card",2,61765
"boleto",1,61766
"credit_card",1,61767
"credit_card",2,61768
"credit_card",2,61769
