"High_Consumer_Employee","Total_Employees","Payment_Date","Departament_id"
"4","23","20140215",3
"7","20","20150704",3
"6","22","20151205",3
"7","23","20161022",3
"5","18","20130914",5
"7","18","20131221",5
"3","12","20140215",5
"2","12","20140927",5
"1","8","20151205",5
"2","10","20180922",5
"0","4","20150523",6
"0","2","20160604",6
"0","3","20160924",6
"0","4","20170114",6
"0","7","20190309",6
"0","1","20140607",7
"0","1","20140705",7
"0","1","20140802",7
"0","1","20161217",7
"1","2","20190209",7
"0","4","20160409",8
"0","4","20160507",8
"0","4","20180825",8
"6","16","20140607",9
"1","10","20161203",9
"4","7","20180616",9
"1","4","20140802",10
"0","1","20180728",10
"0","1","20190209",10
"3","19","20151121",11
"4","19","20160116",11
"18","145","20141108",12
"26","138","20150523",12
"4","57","20190112",12
"5","58","20190309",12
"6","30","20131109",13
"10","28","20151121",13
"11","28","20160116",13
"11","28","20160213",13
"0","4","20130928",14
"1","4","20160227",14
"0","3","20180113",14
"0","6","20140510",15
"0","5","20150620",15
"0","4","20150912",15
"0","4","20170617",15
"0","2","20140329",17
"0","1","20151107",17
"0","1","20160813",17
"0","1","20160910",17
"0","1","20170812",17
"0","1","20180630",17
"17","76","20130928",18
"16","74","20131207",18
"11","59","20160227",18
"12","59","20160618",18
"6","52","20170909",18
"6","50","20180113",18
"10","48","20190112",18
"3","14","20160827",19
"1","12","20170617",19
"1","10","20180127",19
"1","9","20180310",19
"0","6","20140215",20
"0","6","20140927",20
"0","4","20180922",20
"1","4","20150228",21
"0","4","20150704",21
"0","4","20150829",21
"0","6","20160423",21
"0","6","20160702",21
"0","6","20160813",21
"0","6","20170812",21
"1","5","20171118",21
"0","1","20140913",22
"0","1","20150103",22
"0","1","20160312",22
"0","1","20160326",22
"0","1","20180825",22
"0","1","20190420",22
"0","1","20190518",22
"19","79","20131109",24
"20","79","20131123",24
"17","68","20150523",24
"7","48","20171230",24
"8","49","20180407",24
"5","40","20190126",24
"20","168","20160227",25
"22","165","20160507",25
"25","113","20180113",25
"21","108","20180825",25
"7","23","20150328",27
"6","23","20150815",27
"6","22","20160423",27
"5","20","20161008",27
"6","19","20170211",27
"7","16","20180922",27
"1","9","20150214",29
"2","7","20160213",29
"2","5","20171007",29
"0","2","20150117",30
"26","91","20140118",31
"27","89","20140215",31
"24","87","20140426",31
"24","87","20140510",31
"19","76","20151010",31
"21","74","20151205",31
"17","67","20170311",31
"17","54","20180714",31
"2","3","20180825",33
"2","3","20170812",34
"2","2","20180922",34
"0","2","20190615",34
"5","41","20150103",35
"3","36","20170520",35
"5","34","20170923",35
"7","32","20181201",35
"15","49","20181117",31
"1","6","20140426",33
"2","6","20151010",33
"3","6","20171021",33
"0","4","20160604",34
"6","40","20150214",35
"6","42","20150411",35
"8","41","20150926",35
"5","35","20170422",35
"19","55","20180310",31
"1","6","20151219",33
"1","6","20160409",33
"1","6","20160507",33
"1","4","20180224",33
"0","6","20130928",34
"1","6","20140705",34
"0","3","20150620",34
"3","4","20170617",34
"2","3","20180407",34
"2","2","20181006",34
"1","2","20190126",34
"6","44","20140118",35
"5","44","20141011",35
"8","38","20160326",35
"4","39","20161105",35
"6","32","20181020",35
"22","68","20161217",31
"16","52","20180825",31
"14","47","20190420",31
"1","6","20131221",33
"2","3","20181117",33
"0","3","20160227",34
"1","2","20171007",34
"1","2","20190209",34
"10","40","20151205",35
"6","33","20171202",35
"10","29","20190223",35
"6","41","20160716",35
"5","40","20160730",35
"4","40","20160924",35
"3","36","20170225",35
"4","35","20170603",35
"7","32","20180922",35
"8","31","20190420",35
"9","30","20190727",35
"17","81","20150328",31
"14","80","20150523",31
"27","73","20160102",31
"1","6","20140830",33
"2","6","20150425",33
"2","6","20150606",33
"2","6","20170909",33
"2","3","20180908",33
"2","3","20190209",33
"7","47","20130831",35
"7","44","20140301",35
"7","42","20150620",35
"7","42","20150704",35
"8","41","20150912",35
"6","34","20180505",35
"6","34","20180602",35
"2","6","20140215",33
"3","6","20141220",33
"2","6","20150704",33
"2","6","20170128",33
"3","6","20170225",33
"2","6","20170603",33
"1","3","20181229",33
"0","3","20150509",34
"0","3","20161217",34
"0","3","20161231",34
"1","4","20170325",34
"0","2","20190518",34
"0","2","20190810",34
"5","44","20140830",35
"5","43","20141025",35
"6","42","20150606",35
"10","38","20160116",35
"5","39","20161119",35
"6","33","20180519",35
"7","33","20180908",35
"0","3","20150704",1
"4","9","20131012",2
"4","9","20131123",2
"4","9","20140118",2
"4","9","20140215",2
"4","9","20140913",2
"4","9","20141206",2
"4","9","20150411",2
"3","8","20150912",2
"3","8","20160116",2
"4","8","20160326",2
"1","6","20170325",2
"1","4","20190126",2
"1","4","20190504",2
"7","22","20161105",3
"6","22","20161203",3
"2","11","20141122",5
"0","11","20150523",5
"1","8","20160312",5
"1","8","20170311",5
"1","9","20170826",5
"2","10","20180811",5
"0","4","20170422",6
"0","6","20181006",6
"0","1","20150131",7
"0","1","20160130",7
"0","1","20170729",7
"1","2","20181020",7
"1","2","20190223",7
"0","7","20140412",8
"0","7","20140621",8
"0","3","20170408",8
"0","3","20170603",8
"0","4","20190112",8
"0","3","20190601",8
"0","3","20190727",8
"5","12","20150314",9
"4","12","20150704",9
"1","6","20171118",9
"1","4","20150131",10
"0","2","20160130",10
"0","2","20170729",10
"0","1","20181020",10
"4","24","20131026",11
"2","22","20150228",11
"5","20","20150829",11
"3","17","20170812",11
"24","160","20131012",12
"27","159","20131123",12
"26","158","20140118",12
"23","157","20140215",12
"20","146","20140913",12
"25","142","20150411",12
"17","120","20150912",12
"15","115","20160326",12
"15","91","20170128",12
"4","57","20181229",12
"4","57","20190126",12
"6","58","20190504",12
"8","30","20140201",13
"8","29","20140816",13
"8","29","20141025",13
"11","28","20151219",13
"6","23","20180421",13
"5","21","20180922",13
"8","19","20190406",13
"0","5","20150718",14
"0","5","20150801",14
"0","3","20160716",14
"0","3","20160924",14
"0","3","20170225",14
"0","7","20130831",15
"1","6","20140201",15
"1","2","20160827",15
"1","3","20180505",15
"2","4","20180922",15
"0","2","20140621",17
"0","2","20141206",17
"0","2","20150620",17
"0","2","20150912",17
"0","1","20160116",17
"0","1","20160409",17
"0","1","20160507",17
"0","1","20170617",17
"0","1","20180324",17
"14","74","20140104",18
"10","69","20141011",18
"9","61","20150815",18
"11","59","20160312",18
"12","59","20161008",18
"3","15","20130831",19
"3","14","20140510",19
"1","9","20180505",19
"0","6","20141011",20
"0","5","20150523",20
"0","5","20160312",20
"0","4","20170311",20
"0","3","20170826",20
"0","4","20171202",20
"0","4","20180811",20
"0","1","20140412",22
"0","1","20140816",22
"0","1","20151219",22
"0","1","20170603",22
"0","1","20180421",22
"0","1","20190406",22
"0","1","20190727",22
"16","69","20141122",24
"9","46","20180602",24
"15","237","20140412",25
"17","219","20140816",25
"21","180","20151219",25
"22","166","20160409",25
"17","151","20170408",25
"20","146","20170603",25
"20","146","20170617",25
"15","99","20190406",25
"13","97","20190601",25
"12","95","20190727",25
"8","27","20140104",27
"5","24","20141011",27
"4","19","20170909",27
"8","15","20190615",27
"2","9","20150131",29
"1","7","20160130",29
"1","5","20170729",29
"2","6","20150801",33
"1","6","20151107",33
"1","6","20140301",34
"2","3","20170701",34
"1","2","20180602",34
"6","45","20140426",35
"5","41","20141206",35
"6","37","20160213",35
"4","40","20160702",35
"5","33","20171230",35
"7","29","20181215",35
"8","29","20190112",35
"7","31","20190406",35
"0","2","20140524",1
"0","1","20150926",1
"4","9","20131026",2
"4","9","20131221",2
"4","9","20140524",2
"1","6","20180127",2
"1","6","20180210",2
"5","20","20150509",3
"6","23","20161217",3
"6","23","20170923",3
"8","18","20190601",3
"0","11","20150509",5
"2","9","20160213",5
"2","8","20170114",5
"2","8","20190518",5
"0","5","20140215",6
"0","5","20140426",6
"0","2","20160423",6
"0","5","20171007",6
"0","6","20180210",6
"0","6","20180714",6
"0","1","20130928",7
"0","1","20150829",7
"0","1","20161022",7
"0","1","20170909",7
"0","7","20140118",8
"0","7","20140524",8
"0","4","20151205",8
"0","4","20180616",8
"5","15","20140830",9
"6","13","20141206",9
"5","12","20150411",9
"4","12","20150606",9
"3","11","20160730",9
"2","10","20160910",9
"1","10","20161119",9
"2","6","20170826",9
"1","6","20171104",9
"4","6","20180811",9
"3","6","20190323",9
"1","4","20141206",10
"0","3","20150228",10
"0","2","20160813",10
"0","2","20161119",10
"0","2","20170812",10
"0","1","20180519",10
"0","1","20190406",10
"3","25","20130914",11
"6","23","20140510",11
"4","22","20150117",11
"4","22","20150131",11
"3","17","20170603",11
"1","16","20170923",11
"2","13","20180714",11
"2","12","20190223",11
"25","160","20130914",12
"20","146","20140927",12
"26","142","20150314",12
"22","138","20150620",12
"15","95","20161022",12
"18","88","20170603",12
"18","88","20170617",12
"6","62","20181006",12
"4","58","20190223",12
"5","30","20130914",13
"7","29","20150117",13
"12","29","20161217",13
"9","26","20170603",13
"9","26","20170617",13
"6","19","20190223",13
"6","19","20190601",13
"1","5","20151024",14
"1","4","20160130",14
"0","3","20180922",14
"0","7","20131123",15
"0","7","20131207",15
"0","4","20170729",15
"0","4","20171230",15
"2","5","20190112",15
"1","3","20190727",15
"0","1","20170701",17
"0","1","20180602",17
"0","2","20190504",17
"0","2","20190810",17
"12","67","20150314",18
"12","64","20150718",18
"9","60","20151024",18
"12","60","20160130",18
"9","59","20160521",18
"10","57","20161022",18
"3","14","20160213",19
"3","14","20160618",19
"1","10","20171230",19
"1","10","20190112",19
"0","4","20170114",20
"0","4","20190518",20
"0","5","20140621",21
"0","6","20160604",21
"2","5","20190126",21
"0","1","20140426",22
"0","1","20141025",22
"0","1","20171007",22
"16","74","20140927",24
"13","66","20150314",24
"15","67","20150425",24
"16","68","20150620",24
"18","67","20150718",24
"9","54","20170617",24
"14","238","20140215",25
"15","234","20140426",25
"15","214","20141025",25
"17","209","20150131",25
"20","156","20160618",25
"22","122","20171007",25
"25","113","20180210",25
"26","110","20180714",25
"8","23","20150425",27
"5","22","20160604",27
"5","20","20160924",27
"5","19","20170729",27
"2","9","20131026",29
"1","9","20131221",29
"2","9","20140412",29
"2","7","20160312",29
"1","7","20160827",29
"0","2","20140118",30
"2","5","20171104",29
"1","4","20180210",29
"1","4","20180616",29
"0","3","20160102",30
"1","3","20180825",30
"1","3","20190518",30
"24","92","20130914",31
"26","93","20131221",31
"28","86","20141011",31
"16","78","20150801",31
"14","56","20180113",31
"3","6","20150103",33
"3","6","20150214",33
"1","6","20160213",33
"3","6","20171007",33
"1","6","20140104",34
"1","6","20140510",34
"0","3","20150425",34
"0","2","20160130",34
"2","3","20170729",34
"1","2","20170909",34
"0","2","20190713",34
"8","39","20160507",35
"2","3","20190629",30
"23","85","20141220",31
"21","74","20151121",31
"24","70","20161008",31
"17","65","20170506",31
"16","48","20190209",31
"16","46","20190615",31
"2","6","20140104",33
"1","6","20140830",34
"0","6","20150103",34
"0","4","20150117",34
"0","3","20150606",34
"1","2","20181117",34
"5","45","20140510",35
"4","35","20170325",35
"6","34","20171118",35
"7","30","20190713",35
"1","6","20161022",33
"2","3","20180630",33
"2","3","20190323",33
"0","6","20130831",34
"0","3","20160213",34
"2","4","20170506",34
"1","3","20180505",34
"1","2","20181215",34
"0","2","20190601",34
"9","47","20131109",35
"6","42","20150523",35
"4","35","20170826",35
"5","34","20171007",35
"8","33","20180811",35
"9","31","20190309",35
"14","79","20150718",31
"21","76","20151107",31
"14","48","20190112",31
"1","6","20160716",33
"1","6","20160730",33
"2","6","20160924",33
"2","6","20170114",33
"2","6","20170715",33
"2","3","20190420",33
"2","3","20190727",33
"0","6","20131026",34
"0","4","20150131",34
"0","2","20150815",34
"0","2","20151010",34
"0","4","20160423",34
"0","4","20161008",34
"1","2","20171021",34
"1","2","20180630",34
"7","44","20140201",35
"6","44","20140607",35
"6","39","20161203",35
"4","36","20170617",35
"7","33","20180714",35
"9","30","20190601",35
"1","3","20170701",30
"1","3","20180728",30
"1","4","20190209",30
"25","92","20131012",31
"23","85","20141206",31
"28","72","20160702",31
"22","69","20161203",31
"17","54","20180407",31
"16","54","20180728",31
"1","6","20130831",33
"1","6","20131123",33
"2","6","20140301",33
"1","6","20151121",33
"2","6","20170506",33
"2","6","20170701",33
"1","3","20180505",33
"1","3","20180602",33
"2","3","20190504",33
"0","6","20131012",34
"0","3","20150411",34
"0","2","20160102",34
"6","44","20140705",35
"6","44","20140927",35
"6","42","20150314",35
"7","42","20150425",35
"5","39","20160521",35
"6","32","20181006",35
"9","29","20190209",35
"7","31","20190629",35
"29","73","20160409",31
"24","71","20160730",31
"18","62","20170603",31
"18","61","20170617",31
"14","47","20190601",31
"16","46","20190727",31
"1","6","20140412",33
"1","6","20140816",33
"3","6","20141206",33
"1","6","20160702",33
"2","6","20170408",33
"2","5","20171230",33
"2","3","20180922",33
"1","3","20181215",33
"1","3","20190112",33
"2","3","20190406",33
"2","3","20190518",33
"0","4","20160618",34
"0","4","20160910",34
"1","4","20170422",34
"1","2","20170923",34
"2","3","20180310",34
"1","2","20180728",34
"1","2","20190309",34
"0","2","20190629",34
"7","47","20131012",35
"9","41","20151107",35
"6","34","20180113",35
"2","9","20141108",29
"0","9","20150620",29
"1","4","20180407",29
"2","4","20180922",29
"0","2","20130928",30
"0","2","20131207",30
"0","2","20140104",30
"2","3","20190713",30
"2","3","20190727",30
"29","88","20140621",31
"29","87","20140705",31
"28","72","20160521",31
"22","70","20160813",31
"17","55","20180324",31
"14","48","20181215",31
"15","46","20190810",31
"1","6","20130928",33
"1","6","20140607",33
"2","3","20180728",33
"2","3","20190629",33
"1","6","20140412",34
"0","2","20150926",34
"0","2","20151219",34
"0","3","20160326",34
"1","4","20170408",34
"9","45","20131123",35
"10","40","20151121",35
"9","38","20160130",35
"6","33","20171216",35
"7","31","20190615",35
"0","3","20160813",30
"1","3","20170325",30
"1","4","20170812",30
"1","3","20170909",30
"24","85","20141122",31
"14","65","20170325",31
"16","46","20190713",31
"2","6","20150328",33
"2","6","20150620",33
"1","6","20160130",33
"2","6","20170812",33
"2","5","20171216",33
"2","3","20190615",33
"1","6","20140315",34
"0","4","20150214",34
"0","4","20160507",34
"0","4","20160827",34
"1","2","20180825",34
"2","2","20181103",34
"7","47","20130928",35
"6","42","20150328",35
"8","41","20150829",35
"4","39","20161022",35
"4","35","20170909",35
"0","3","20151219",30
"0","3","20160213",30
"1","3","20180224",30
"27","72","20160507",31
"13","57","20170923",31
"17","55","20180224",31
"2","6","20140118",33
"1","6","20140524",33
"1","6","20151205",33
"1","5","20180127",33
"0","6","20131123",34
"0","6","20131207",34
"0","2","20190727",34
"6","42","20150801",35
"10","39","20151219",35
"7","38","20160409",35
"5","40","20160910",35
"6","33","20180224",35
"0","1","20141122",1
"0","1","20170812",1
"4","9","20131109",2
"1","6","20170422",2
"1","6","20170701",2
"1","6","20171202",2
"1","4","20190323",2
"1","4","20190518",2
"5","20","20150117",3
"6","20","20150228",3
"6","21","20150523",3
"6","23","20150829",3
"6","23","20170826",3
"5","23","20171216",3
"8","21","20180210",3
"9","23","20180616",3
"2","12","20141025",5
"1","11","20150328",5
"2","8","20160924",5
"2","8","20161119",5
"2","8","20161203",5
"1","8","20170225",5
"0","5","20140913",6
"0","3","20160116",6
"0","4","20170128",6
"0","7","20190504",6
"0","1","20140412",7
"0","1","20151107",7
"1","2","20181201",7
"0","7","20131207",8
"0","7","20140719",8
"0","3","20161231",8
"0","3","20170211",8
"0","3","20170520",8
"0","3","20170923",8
"0","3","20171021",8
"0","4","20180630",8
"4","16","20130928",9
"4","14","20140927",9
"3","12","20151024",9
"4","7","20180602",9
"3","19","20160827",11
"4","17","20170225",11
"1","16","20171118",11
"2","13","20180922",11
"16","117","20160102",12
"9","69","20180407",12
"6","58","20190518",12
"7","19","20190309",13
"1","5","20141122",14
"0","5","20150523",14
"0","3","20160604",14
"0","3","20161008",14
"0","3","20161217",14
"0","3","20170311",14
"0","3","20180811",14
"1","5","20140927",15
"0","4","20141122",15
"0","4","20170812",15
"1","3","20180602",15
"0","1","20170422",17
"0","1","20180310",17
"0","1","20180407",17
"10","67","20150328",18
"12","61","20151121",18
"5","53","20170225",18
"6","45","20190420",18
"0","12","20170325",19
"1","8","20190713",19
"0","7","20130914",20
"0","7","20131012",20
"0","6","20141025",20
"0","5","20150328",20
"0","4","20161119",20
"0","4","20161203",20
"0","4","20170225",20
"0","4","20150620",21
"1","6","20150912",21
"0","6","20160409",21
"0","6","20170325",21
"0","4","20171230",21
"0","5","20180127",21
"1","5","20190713",21
"0","1","20131207",22
"0","1","20140524",22
"0","1","20170211",22
"0","1","20170923",22
"0","1","20190309",22
"24","82","20130831",24
"8","47","20180505",24
"15","224","20140719",25
"21","157","20160521",25
"20","157","20160604",25
"20","156","20160813",25
"19","150","20160910",25
"21","109","20171021",25
"24","113","20180224",25
"11","28","20130914",27
"1","8","20151107",29
"1","4","20180825",29
"2","5","20190209",29
"0","3","20161105",30
"20","70","20160827",31
"18","60","20170715",31
"1","6","20160827",33
"2","6","20171104",33
"0","4","20150228",34
"0","2","20150829",34
"0","3","20160312",34
"1","2","20170826",34
"2","3","20180210",34
"1","2","20180616",34
"5","44","20140802",35
"6","42","20150718",35
"6","34","20180127",35
"6","34","20180421",35
"6","32","20181103",35
"19","99","20190126",25
"5","26","20140510",27
"7","19","20171202",27
"2","9","20130928",29
"1","9","20150228",29
"1","8","20150829",29
"2","7","20160618",29
"2","5","20170812",29
"0","2","20140719",30
"1","3","20171021",30
"1","4","20180616",30
"26","86","20141108",31
"18","76","20150926",31
"28","73","20160423",31
"19","67","20170128",31
"19","67","20170211",31
"17","53","20180630",31
"1","6","20140315",33
"1","6","20160604",33
"2","6","20161217",33
"2","6","20170729",33
"2","3","20181020",33
"2","3","20190810",33
"3","4","20170603",34
"1","3","20180127",34
"2","3","20180324",34
"8","47","20131026",35
"6","40","20150117",35
"5","38","20161231",35
"6","34","20180210",35
"6","34","20180616",35
"2","4","20181020",29
"2","5","20190223",29
"0","2","20131026",30
"1","4","20171216",30
"1","4","20180210",30
"1","3","20190223",30
"25","88","20140329",31
"16","81","20150509",31
"16","53","20180811",31
"1","6","20131026",33
"3","6","20150117",33
"2","6","20150228",33
"2","6","20150829",33
"1","5","20180210",33
"1","3","20180616",33
"1","6","20140201",34
"1","6","20141025",34
"0","6","20141220",34
"0","3","20150328",34
"0","2","20151121",34
"0","3","20161119",34
"1","2","20171104",34
"2","3","20180421",34
"5","45","20140315",35
"5","44","20140524",35
"8","41","20151024",35
"5","40","20160604",35
"5","37","20161217",35
"8","30","20190810",35
"0","1","20140215",1
"1","2","20140621",1
"1","2","20140705",1
"4","9","20130831",2
"4","9","20140301",2
"4","9","20150328",2
"1","6","20161203",2
"1","6","20170812",2
"1","6","20170909",2
"1","4","20190209",2
"3","21","20140607",3
"10","23","20180519",3
"10","22","20180728",3
"9","19","20190629",3
"2","12","20140607",5
"2","8","20160910",5
"1","9","20170422",5
"1","9","20180519",5
"2","10","20180728",5
"0","5","20150328",6
"0","6","20170812",6
"0","6","20180505",6
"0","6","20180602",6
"0","1","20140315",7
"0","2","20180421",7
"1","2","20181103",7
"0","4","20150829",8
"0","4","20151121",8
"0","4","20160604",8
"4","16","20130914",9
"4","12","20150509",9
"3","11","20160423",9
"1","10","20170114",9
"2","5","20190518",9
"2","5","20140426",10
"2","5","20140510",10
"0","2","20160507",10
"0","1","20181117",10
"2","17","20161231",11
"3","17","20170520",11
"1","13","20180519",11
"21","137","20150801",12
"15","97","20160827",12
"9","69","20180421",12
"4","60","20181103",12
"7","29","20140719",13
"12","29","20161105",13
"9","26","20170520",13
"6","23","20171104",13
"7","23","20171202",13
"5","22","20180811",13
"5","21","20181020",13
"5","21","20181229",13
"8","19","20190323",13
"0","4","20131012",14
"1","4","20140412",14
"1","5","20141206",14
"0","5","20150411",14
"1","5","20151107",14
"1","4","20160326",14
"0","3","20160702",14
"0","3","20170408",14
"0","6","20140329",15
"0","4","20150926",15
"1","3","20170128",15
"0","5","20170701",15
"2","3","20190504",15
"0","2","20131221",17
"0","2","20150103",17
"0","1","20151121",17
"0","1","20160213",17
"0","1","20180210",17
"0","2","20181117",17
"14","72","20140329",18
"12","59","20160910",18
"6","53","20170128",18
"6","54","20170422",18
"5","53","20170520",18
"2","52","20171021",18
"4","52","20171202",18
"10","48","20181229",18
"7","46","20190323",18
"2","14","20131012",19
"2","15","20150411",19
"2","15","20151107",19
"3","14","20160102",19
"1","9","20180630",19
"0","5","20160910",20
"1","4","20170422",20
"0","4","20180519",20
"0","4","20180728",20
"0","4","20181103",20
"0","4","20150509",21
"1","6","20150926",21
"1","5","20180616",21
"0","1","20141220",22
"0","1","20170506",22
"0","1","20171202",22
"0","1","20181229",22
"0","1","20190323",22
"20","76","20140329",24
"16","60","20160910",24
"12","53","20170128",24
"11","54","20170422",24
"8","51","20171021",24
"19","206","20150328",25
"17","146","20161203",25
"21","145","20170812",25
"24","111","20180630",25
"19","99","20190209",25
"7","27","20140315",27
"4","23","20151219",27
"6","22","20160507",27
"6","21","20160910",27
"7","18","20170422",27
"7","16","20181103",27
"2","9","20140927",29
"2","9","20150314",29
"1","9","20150718",29
"1","8","20151024",29
"2","7","20160521",29
"1","5","20170325",29
"2","5","20190713",29
"0","2","20140802",30
"0","2","20150228",30
"0","2","20150606",30
"0","2","20150815",30
"0","3","20160604",30
"1","3","20171118",30
"1","3","20180324",30
"1","4","20180908",30
"32","87","20140816",31
"19","53","20180519",31
"16","46","20190629",31
"1","6","20140621",33
"3","6","20141108",33
"2","6","20170211",33
"2","4","20180324",33
"2","4","20180407",33
"1","6","20140719",34
"3","4","20170520",34
"2","3","20180224",34
"6","37","20160227",35
"4","36","20170729",35
"9","29","20190126",35
"26","94","20130831",31
"26","89","20140301",31
"27","88","20140607",31
"17","54","20180505",31
"15","47","20190504",31
"1","6","20140802",33
"2","6","20150718",33
"2","6","20150815",33
"1","6","20161008",33
"3","6","20171118",33
"1","6","20141011",34
"0","3","20160409",34
"0","4","20160716",34
"2","3","20170715",34
"2","2","20181020",34
"0","2","20190420",34
"5","43","20141108",35
"3","37","20170211",35
"6","34","20180407",35
"0","1","20170422",1
"4","9","20150117",2
"3","25","20131109",3
"6","22","20150912",3
"6","23","20160116",3
"6","22","20160618",3
"5","24","20171021",3
"6","21","20180127",3
"8","21","20180310",3
"2","10","20150912",5
"2","9","20160116",5
"1","8","20160618",5
"2","10","20190112",5
"0","5","20150117",6
"0","3","20160213",6
"0","7","20190223",6
"0","1","20131207",7
"0","1","20150620",7
"0","1","20150718",7
"0","1","20160116",7
"0","1","20160924",7
"0","1","20171118",7
"0","7","20140830",8
"0","6","20141011",8
"0","6","20150103",8
"0","4","20160312",8
"0","3","20161119",8
"0","3","20180421",8
"0","4","20190420",8
"3","12","20151107",9
"2","11","20161105",9
"2","9","20170506",9
"1","6","20171202",9
"2","5","20140301",10
"1","4","20141122",10
"0","2","20170225",10
"0","2","20170325",10
"0","1","20190713",10
"4","22","20140913",11
"4","18","20170114",11
"1","15","20180113",11
"2","13","20181006",11
"27","159","20131207",12
"20","156","20140510",12
"23","139","20150425",12
"16","95","20160924",12
"8","29","20150523",13
"10","28","20151010",13
"12","28","20160227",13
"12","29","20160423",13
"12","28","20170114",13
"5","21","20190112",13
"0","4","20131109",14
"0","4","20131123",14
"1","4","20140215",14
"2","5","20140705",14
"0","5","20150131",14
"1","4","20160116",14
"0","3","20160618",14
"0","3","20181006",14
"0","3","20190126",14
"1","6","20140215",15
"1","5","20140913",15
"1","2","20161022",15
"1","3","20170114",15
"0","4","20180113",15
"1","4","20190518",15
"0","2","20140104",17
"0","2","20141122",17
"0","1","20161105",17
"0","1","20161203",17
"0","1","20170826",17
"0","1","20180811",17
"0","2","20190713",17
"12","72","20140215",18
"14","72","20140621",18
"12","67","20150131",18
"8","48","20190126",18
"6","47","20190223",18
"3","15","20130914",19
"2","14","20140215",19
"2","13","20140913",19
"2","15","20150509",19
"3","14","20160423",19
"2","14","20161022",19
"1","12","20170923",19
"1","10","20180113",19
"1","9","20181201",19
"0","6","20131207",20
"0","5","20150912",20
"0","5","20160116",20
"1","4","20170603",20
"0","4","20190112",20
"0","4","20190727",20
"0","6","20160130",21
"0","6","20170506",21
"0","1","20150509",22
"21","82","20130928",24
"19","80","20140621",24
"12","55","20161022",24
"4","37","20190629",24
"20","201","20150509",25
"19","174","20160213",25
"6","24","20141108",27
"7","23","20150314",27
"5","23","20150912",27
"6","22","20160521",27
"5","18","20170603",27
"5","18","20170617",27
"7","16","20181006",27
"8","15","20190601",27
"7","15","20190727",27
"1","9","20140719",29
"2","7","20160507",29
"0","4","20180224",29
"0","2","20140426",30
"0","2","20140510",30
"1","4","20180310",30
"1","3","20180714",30
"1","3","20181103",30
"24","87","20140524",31
"27","72","20160618",31
"15","55","20180127",31
"2","6","20150926",33
"2","6","20170422",33
"3","6","20170923",33
"1","4","20180310",33
"2","3","20180714",33
"2","3","20181201",33
"1","6","20140816",34
"1","6","20141108",34
"0","2","20151024",34
"0","4","20160521",34
"0","4","20160813",34
"1","4","20170211",34
"4","36","20170715",35
"5","34","20171104",35
"8","33","20180825",35
"0","1","20140201",1
"0","1","20170715",1
"0","1","20170909",1
"1","6","20170729",2
"1","6","20171230",2
"1","5","20181103",2
"1","5","20181215",2
"1","4","20190629",2
"5","21","20150328",3
"6","23","20151121",3
"8","22","20170603",3
"5","18","20131026",5
"2","12","20140524",5
"2","11","20150131",5
"2","10","20171216",5
"2","9","20180210",5
"2","8","20190223",5
"0","6","20130831",6
"0","5","20131109",6
"0","6","20180825",6
"0","1","20140913",7
"0","1","20141122",7
"0","4","20160716",8
"0","4","20160924",8
"0","3","20170114",8
"0","3","20170506",8
"0","3","20171104",8
"3","16","20130831",9
"6","16","20140104",9
"7","16","20140412",9
"6","15","20140816",9
"4","12","20150425",9
"2","9","20170408",9
"0","2","20150912",10
"0","2","20160521",10
"0","2","20170311",10
"5","24","20131207",11
"3","22","20150509",11
"4","20","20160227",11
"1","13","20180224",11
"16","115","20160213",12
"16","112","20160702",12
"18","88","20170729",12
"15","74","20171230",12
"4","57","20181215",12
"10","28","20150704",13
"10","29","20160702",13
"12","29","20160730",13
"6","23","20171230",13
"5","21","20181103",13
"5","21","20181215",13
"1","4","20160409",14
"0","3","20160507",14
"0","3","20170114",14
"0","3","20170715",14
"0","3","20171104",14
"0","3","20190727",14
"2","6","20140705",15
"0","4","20150718",15
"0","4","20151107",15
"2","3","20181201",15
"1","3","20190209",15
"0","2","20140426",17
"0","2","20140802",17
"0","2","20150718",17
"0","2","20150801",17
"0","1","20170225",17
"13","72","20140315",18
"2","16","20150314",19
"1","8","20181006",19
"0","7","20190209",19
"0","3","20171007",20
"0","4","20171216",20
"0","4","20150815",21
"0","6","20160102",21
"0","6","20161008",21
"0","6","20161022",21
"2","5","20190323",21
"0","1","20140607",22
"0","1","20170114",22
"15","70","20141108",24
"13","53","20170211",24
"10","54","20170729",24
"7","41","20181020",24
"6","40","20190309",24
"15","232","20140607",25
"21","160","20160924",25
"18","146","20170114",25
"20","109","20171104",25
"6","23","20150704",27
"4","23","20160102",27
"5","19","20171007",27
"6","19","20171118",27
"7","16","20180407",27
"7","15","20190323",27
"1","9","20150411",29
"1","5","20170128",29
"0","2","20141122",30
"0","3","20160312",30
"0","3","20160521",30
"1","3","20170311",30
"1","3","20170520",30
"1","3","20170923",30
"17","84","20150131",31
"21","76","20151024",31
"27","73","20160130",31
"1","6","20131207",33
"2","6","20150509",33
"1","6","20160227",33
"1","6","20160312",33
"1","6","20140426",34
"1","6","20140802",34
"0","2","20150718",34
"0","2","20150801",34
"0","2","20151107",34
"2","2","20180908",34
"6","41","20141122",35
"4","37","20170311",35
"6","35","20180310",35
